scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1174,379.2957403063774,149.87798309326172,1.0,375.19651794433594,153.1962833404541,0.00029408439877443016,272.76841402053833,130.2476773262024,1.0,439.6071619987488,123.22586917877197,1.0,204.31887012720108,243.9261350631714,1.0
1175,381.40405654907227,152.6036834716797,1.0,375.55381774902344,155.44154638051987,0.00013201756519265473,272.59622955322266,137.93354988098145,1.0,438.2474091053009,121.15422868728638,1.0,203.84448331594467,243.88787746429443,1.0
1176,381.1449922323227,155.90621662139893,1.0,231.58153319358826,131.6281181871891,0.0009074070258066058,274.25906229019165,136.4862871170044,1.0,438.817608833313,121.3752818107605,1.0,202.60912322998047,244.00950527191162,1.0
1177,381.2843482494354,160.55683660507202,1.0,225.0479130744934,251.1806508898735,8.910428732633591e-05,273.61374378204346,146.08390092849731,1.0,439.5718936920166,122.05986738204956,1.0,201.9813723564148,243.90587425231934,1.0
1178,379.5920662879944,166.4229929447174,1.0,375.58221912384033,170.14538621902466,7.023109355941415e-05,273.9979519844055,157.96166133880615,1.0,439.74774384498596,122.19638347625732,1.0,201.9765739440918,243.28767347335815,1.0
1179,380.9379786849022,171.9357213973999,1.0,263.05886363983154,188.18103894591331,8.173197420546785e-05,275.70887184143066,168.68805313110352,1.0,439.328816652298,122.19513034820557,1.0,201.1335964202881,242.88786268234253,1.0
1180,381.7216353416443,175.67669034004211,1.0,243.79735279083252,158.00621962547302,0.00014669149823021144,276.8189220428467,176.1418309211731,1.0,438.7032129764557,121.87746524810791,1.0,200.69170379638672,243.11300420761108,1.0
1181,380.13919830322266,178.56607246398926,1.0,242.41577470302582,152.40467596054077,0.00032516877399757504,279.0209255218506,168.7076177597046,1.0,439.7328040599823,121.3233790397644,1.0,201.88444709777832,243.02290534973145,1.0
1182,380.09735584259033,184.14990377426147,1.0,386.05406665802,185.63681483268738,0.0002090414782287553,276.8534569144249,165.28254890441895,1.0,440.20159101486206,120.97615003585815,1.0,200.9712953567505,243.22585535049438,1.0
1183,379.95383393764496,188.40141582489014,1.0,240.98233294487,157.13529062271118,0.0002931234776042402,268.8685297369957,158.26364994049072,1.0,440.47153520584106,120.68798208236694,1.0,199.2319357395172,242.59209156036377,1.0
1184,379.4779334664345,165.45334124565125,1.0,239.78145265579224,151.26143312454224,1.0,268.7587661743164,129.20532417297363,1.0,440.440146446228,121.03768348693848,1.0,202.16322946548462,241.52362298965454,1.0
1185,361.2771210670471,107.04541778564453,1.0,246.39382934570312,149.85379028320312,1.0,278.0635268688202,106.93535470962524,1.0,439.85979175567627,120.80286312103271,1.0,206.10041856765747,241.36322927474976,1.0
1186,382.5816328525543,126.85093474388123,1.0,249.84612321853638,150.8861527442932,1.0,292.6484097838402,103.55486011505127,1.0,440.8382992744446,121.11293888092041,1.0,205.4502946138382,240.57490825653076,1.0
1187,383.2977149486542,127.64259886741638,1.0,252.63277053833008,135.00041031837463,1.0,310.41146969795227,82.3093090057373,1.0,440.79989767074585,121.50973653793335,1.0,205.61707520484924,241.6146821975708,1.0
1188,383.16209650039673,127.41200971603394,1.0,276.1055037975311,108.45258331298828,1.0,337.16033840179443,74.71056747436523,1.0,441.1302752494812,122.1605339050293,1.0,203.21423196792603,240.08032369613647,1.0
1189,391.74829268455505,134.18543457984924,1.0,285.44470500946045,118.74529194831848,1.0,362.04273891448975,69.20236873626709,1.0,209.27740907669067,121.11753034591675,1.0,204.4723663330078,240.36300325393677,1.0
1190,426.67901957035065,132.42536115646362,0.00042567611671984196,285.24219131469727,119.04716277122498,1.0,386.40306973457336,63.891525745391846,1.0,443.4114545583725,124.18865394592285,1.0,204.53909397125244,240.60663509368896,1.0
1191,404.20887403190136,116.07941031455994,0.2076965570449829,288.6834759712219,121.89439582824707,1.0,396.86926567554474,86.25324892997742,1.0,207.7944312095642,121.21040034294128,0.002656295197084546,203.62763786315918,241.25293111801147,1.0
1192,408.97502541542053,113.07130360603333,0.006271649617701769,289.01341581344604,123.69272947311401,1.0,402.8700226545334,88.94382905960083,1.0,438.7592022418976,119.79226660728455,0.9899057745933533,203.82286262512207,241.05289220809937,1.0
1193,422.43239760398865,99.89879141002893,0.010956920683383942,290.50959157943726,126.17518043518066,1.0,409.1067657470703,95.68623423576355,1.0,437.12543857097626,120.45059657096863,0.9999995231628418,204.34419536590576,241.01776027679443,1.0
1194,420.15526980161667,121.31434655189514,0.07316011935472488,290.65771102905273,129.21778964996338,1.0,418.28248131275177,105.32043409347534,1.0,206.4997067451477,122.75944900512695,0.5901160836219788,204.0498456954956,240.7792797088623,1.0
1195,411.2991154193878,146.49778747558594,0.0021323824767023325,291.32485246658325,133.30708980560303,1.0,418.87161588668823,120.88947105407715,1.0,206.90869116783142,121.85793399810791,0.027106044813990593,204.60181427001953,241.24616479873657,1.0
1196,404.7688671350479,164.86750864982605,0.0002603675820864737,289.68317127227783,136.02753353118896,1.0,418.32301461696625,132.0709743499756,1.0,207.95190596580505,122.29610395431519,0.13242629170417786,203.84612655639648,241.83566522598267,1.0
1197,434.88219690322876,150.39718532562256,4.6267177822301164e-05,289.91437101364136,143.32328128814697,1.0,418.7662755250931,147.19204139709473,1.0,439.362761259079,125.47849678993225,0.9997575879096985,203.6412763595581,240.72938013076782,1.0
1198,399.28403306007385,188.32495421171188,4.812663610209711e-05,290.71370029449463,147.33353805541992,1.0,420.7502016425133,160.17598295211792,1.0,442.94545555114746,122.37008285522461,0.9154161214828491,203.5443868637085,240.95199060440063,1.0
1199,398.2901260852814,195.51300650835037,6.891733937663957e-05,289.46050548553467,151.69768023490906,1.0,420.8951221704483,168.75520658493042,1.0,207.02545428276062,122.16627502441406,0.9992424249649048,204.1149778366089,240.24889087677002,1.0
1200,399.50460624694824,201.59610724449158,0.12376581132411957,287.4351599216461,154.6228895187378,1.0,422.0402042865753,174.8748276233673,1.0,207.03034448623657,121.5237545967102,0.9844702482223511,203.55341815948486,242.15859079360962,1.0
1201,398.3323802947998,204.5758682489395,0.11753415316343307,286.8757972717285,158.91425037384033,1.0,424.1516537666321,180.61879539489746,1.0,206.44069480895996,121.45518636703491,0.9993396401405334,203.71415185928345,241.42519855499268,1.0
1202,398.3067190647125,209.5106155872345,0.010540000163018703,288.4672107696533,163.18757438659668,1.0,425.061646938324,184.27689170837402,1.0,206.58248805999756,121.24330949783325,0.9997233748435974,204.53528213500977,241.37200212478638,1.0
1203,437.67474925518036,131.57767796516418,0.00016080489149317145,288.32408475875854,167.3238000869751,1.0,423.7251877784729,191.81479358673096,1.0,206.88391637802124,121.32419443130493,0.8643975853919983,204.67723846435547,240.85729837417603,1.0
1204,442.4693806171417,129.8625020980835,0.00018869181803893298,288.2028160095215,172.68792724609375,1.0,422.96415615081787,201.1391453742981,1.0,452.8110713362694,123.33176517486572,0.9567238092422485,205.13971328735352,240.63448429107666,1.0
1205,442.60511815547943,130.39324831962585,0.0016892271814867854,287.84666633605957,176.72475242614746,1.0,422.6139271259308,207.01613521575928,1.0,454.1325545310974,123.28271466493607,0.999992847442627,205.34992015361786,241.00235605239868,1.0
1206,442.94765770435333,130.15313529968262,0.0036383250262588263,286.57776260375977,184.51558017730713,1.0,420.2149782180786,208.48514938354492,1.0,454.38511967658997,123.37525391578674,0.9999909400939941,204.89559841156006,240.860276222229,1.0
1207,441.0629289150238,131.45230680704117,0.001146418391726911,287.29450130462646,186.16306447982788,1.0,419.6867635846138,189.91074752807617,1.0,450.95540726184845,124.49899366497993,0.9990695118904114,205.12757337093353,240.97891473770142,1.0
1208,433.977087020874,184.56686425209045,0.00010595435742288828,288.23602628707886,189.3127212524414,1.0,420.80316257476807,167.16141533851624,1.0,207.21491885185242,120.7255072593689,0.9956098198890686,205.37546265125275,241.73663473129272,1.0
1209,441.86844635009766,146.33572232723236,0.00010072706209030002,289.24428391456604,190.77452659606934,1.0,425.0761618614197,142.04295825958252,1.0,450.52297031879425,124.28673782944679,0.9999984502792358,205.06924831867218,240.16498708724976,1.0
1210,404.45357754826546,146.02942037582397,1.0,298.4090814590454,174.54273509979248,0.9999986886978149,419.24097204208374,93.32125580310822,1.0,206.53092241287231,124.40642833709717,3.449992436799221e-05,205.21190631389618,240.7917652130127,1.0
1211,321.28056144714355,146.15251684188843,0.00012108448572689667,315.5734853744507,150.72971558570862,1.0,403.26025998592377,56.951512813568115,1.0,469.99440491199493,120.30826711654663,0.0556580126285553,204.03390884399414,241.73373174667358,1.0
1212,426.39609837532043,120.03614664077759,0.00025066480156965554,317.67021238803864,158.06670570373535,1.0,410.1268410682678,82.5092544555664,1.0,207.47426080703735,120.18391251564026,0.9498860239982605,203.70580291748047,242.00271654129028,1.0
1213,423.9837646484375,128.3993124961853,0.00013498131011147052,317.6626024246216,162.31395816802979,1.0,426.2598214149475,99.10686826705933,1.0,207.6471872329712,120.92873907089233,0.9999997615814209,203.2243366241455,242.1910424232483,1.0
1214,421.7929735183716,132.38295897841454,0.0002579338615760207,318.86923456192017,166.88823986053467,1.0,430.7477753162384,100.09033637493849,1.0,206.115864276886,120.7988634109497,1.0,203.84375381469727,242.1882791519165,1.0
1215,421.45944142341614,137.78462481498718,0.000586680427659303,317.79147243499756,170.69633054733276,1.0,434.9374670982361,101.41307270526886,1.0,206.61209154129028,120.5903639793396,1.0,203.33251905441284,240.5546097755432,1.0
1216,421.4077740907669,138.77437222003937,0.0002263318601762876,311.34072184562683,175.6537754535675,1.0,432.104697227478,104.37041282653809,1.0,205.96659660339355,120.64497566223145,1.0,203.67897653579712,240.7848997116089,1.0
1217,453.8276767730713,118.82536792755127,2.909698014263995e-05,312.05224084854126,132.52775382995605,1.0,436.30414295196533,119.65386652946472,1.0,205.59750366210938,121.04213905334473,1.0,203.18822479248047,240.73047304153442,1.0
1218,319.98736572265625,148.42908716201782,6.271122401813045e-05,316.9934616088867,145.2514476776123,1.0,433.90191531181335,135.58630084991455,1.0,205.25294041633606,120.49315738677979,1.0,202.92534828186035,241.63853454589844,1.0
1219,451.81608295440674,152.66881704330444,3.231407390558161e-05,316.11408615112305,156.485689163208,1.0,434.4105648994446,152.29668807983398,1.0,206.4215488433838,121.29440021514893,0.9995550513267517,202.47663640975952,240.65945720672607,1.0
1220,451.63040018081665,167.28534507751465,2.952424438262824e-05,315.3269109725952,161.89135932922363,1.0,432.6102366447449,165.5306396484375,1.0,206.15763592720032,121.27135276794434,0.999963641166687,202.62082958221436,241.08187341690063,1.0
1221,451.02520656585693,169.774090051651,2.2378746507456526e-05,315.57756519317627,168.16791200637817,1.0,432.6973686218262,172.3713665008545,1.0,205.58952498435974,121.29354953765869,0.9999871253967285,203.2354245185852,240.92156744003296,1.0
1222,450.15252017974854,183.9001226425171,5.771865107817575e-05,314.5701160430908,174.18174839019775,1.0,431.94521927833557,182.6277346611023,1.0,205.42799937725067,121.04857635498047,0.9894049763679504,202.33255529403687,240.7947382926941,1.0
1223,450.1587014198303,197.68325901031494,2.432748442515731e-05,314.6573443412781,178.80781745910645,1.0,432.6478979587555,190.49740028381348,1.0,205.55926764011383,120.71465921401978,0.999679684638977,202.75115489959717,240.89484024047852,1.0
1224,449.72386169433594,199.79567861557007,3.54725998477079e-05,315.26021814346313,186.220046043396,1.0,433.1862449645996,197.84543991088867,1.0,204.32502511143684,120.18039751052856,0.9998623132705688,203.3935432434082,241.7387170791626,1.0
1225,437.52986431121826,205.69576454162598,2.1987894797348417e-05,313.9332880973816,190.18691158294678,1.0,433.0611529350281,205.95781993865967,1.0,206.24151611328125,119.82101941108704,0.9999947547912598,203.95620203018188,242.19976663589478,1.0
1226,307.1643261909485,198.51103019714355,3.08365561068058e-05,311.1734981536865,197.37723350524902,1.0,430.6762204170227,215.84259390830994,1.0,205.03975248336792,120.44172954559326,0.9874643087387085,202.96613597869873,241.8957076072693,1.0
1227,308.48895931243896,202.0385160446167,2.6464231268619187e-05,310.68798828125,201.92648887634277,1.0,428.79124611616135,210.2747197151184,1.0,205.60270404815674,120.9253282546997,0.9999994039535522,204.05373764038086,241.8216814994812,1.0
1228,438.5009527206421,199.68507623672485,4.924823952023871e-05,310.1924901008606,204.61034297943115,1.0,422.90188217163086,195.12483406066895,1.0,202.77221488952637,121.2443642616272,0.0063399216160178185,204.03966236114502,241.0664839744568,1.0
1229,436.1325263977051,183.21517848968506,3.119905522908084e-05,312.61065006256104,207.4851837158203,1.0,414.6524245738983,180.23132514953613,1.0,450.2131345272064,134.12545251846313,2.660327299963683e-05,204.01907444000244,240.9421362876892,1.0
1230,432.0440263748169,138.37089228630066,0.00222132820636034,311.26391887664795,208.51405429840088,1.0,406.25911688804626,144.32603406906128,1.0,441.10858058929443,124.51080173254013,0.9999996423721313,203.06592798233032,241.6324543952942,1.0
1231,400.4384090900421,166.21031761169434,0.9999978542327881,403.70145136117935,166.05379581451416,0.9271865487098694,388.96711403131485,101.23762702941895,1.0,438.6348514556885,122.65990781784058,1.0,202.4769172668457,242.4115433692932,1.0
1232,413.9053909778595,153.86150407791138,0.001173921162262559,254.2994508743286,111.92021632194519,1.0,342.55024790763855,76.03406810760498,1.0,440.874888420105,121.85471200942993,1.0,202.3381872177124,241.50501441955566,1.0
1233,364.57391369342804,90.69071578979492,0.986647367477417,253.68390655517578,115.60483837127686,1.0,328.1000986099243,70.09864497184753,1.0,439.8177671432495,120.94452285766602,1.0,202.44650316238403,240.23730754852295,1.0
1234,366.6675877571106,110.31512713432312,0.999984622001648,253.13002479076385,115.14609098434448,1.0,332.1931095123291,75.523521900177,1.0,439.5727291107178,120.72280979156494,1.0,202.71705102920532,241.10645627975464,1.0
1235,366.1106905937195,111.46683740615845,0.9999969005584717,253.98283970355988,115.6466760635376,1.0,332.57279872894287,81.75126791000366,1.0,439.7153584957123,120.20208168029785,1.0,201.91462659835815,241.15148544311523,1.0
1236,366.6070456504822,111.2890875339508,0.9999970197677612,253.29681825637817,115.95023107528687,1.0,335.7055404186249,88.47197246551514,1.0,439.91357922554016,120.9138069152832,1.0,202.58008527755737,241.5490207672119,1.0
1237,369.56659030914307,107.09645396471024,0.06704647094011307,251.724673807621,117.58431625366211,1.0,344.6277117729187,97.12084817886353,1.0,439.4553208351135,121.33646726608276,1.0,202.51279163360596,242.3409070968628,1.0
1238,369.18333530426025,112.83955502510071,0.9999916553497314,251.6621584892273,119.73458456993103,1.0,346.01267528533936,107.17599582672119,1.0,438.73610258102417,121.4086685180664,1.0,203.41637134552002,242.6903076171875,1.0
1239,369.81115531921387,119.52713298797607,0.36029818654060364,251.90237486362457,124.82838726043701,1.0,347.44390392303467,120.85282754898071,1.0,438.92264699935913,121.56122779846191,1.0,202.9404616355896,242.40542459487915,1.0
1240,372.88706463575363,134.4779977798462,0.00031467966618947685,252.9242398738861,127.92963767051697,1.0,349.33621048927307,132.4572229385376,1.0,438.9652180671692,121.75256586074829,1.0,202.98223972320557,242.75657510757446,1.0
1241,373.49060821533203,141.49749767780304,0.00017042335821315646,252.5913428068161,132.48762321472168,1.0,349.98666191101074,144.2531018257141,1.0,439.63002705574036,121.97332906723022,1.0,203.5466079711914,242.62198209762573,1.0
1242,373.48553788661957,156.64314383268356,0.0002846720744855702,257.01983165740967,140.0612820647657,1.0,350.2836723327637,155.87521076202393,1.0,439.8033049106598,122.36559820175171,1.0,205.3305287361145,243.41295289993286,1.0
1243,368.35473108291626,161.7901062965393,0.0004597936640493572,256.33897733688354,145.89566040039062,1.0,349.14131295681,164.11877059936523,1.0,440.20819187164307,122.36416864395142,1.0,204.8368308544159,243.61993217468262,1.0
1244,369.67533111572266,163.6488285958767,0.00013194569328334183,255.29718327522278,147.64446449279785,1.0,349.28643119335175,164.41912078857422,1.0,440.5042014122009,122.37920904159546,1.0,204.89075601100922,242.52728748321533,1.0
1245,368.8538222312927,161.9377465248108,0.0003630959545262158,255.67689037322998,152.4566740989685,1.0,346.9141204357147,166.0400848388672,1.0,439.9037399291992,122.80450963973999,1.0,204.71423435211182,242.09723472595215,1.0
1246,368.1183443069458,162.06881141662598,0.0003481509047560394,255.66712355613708,154.665301322937,1.0,345.8535261154175,167.12437772750854,1.0,440.5276770591736,123.0877890586853,1.0,206.83976316452026,242.4953489303589,1.0
1247,362.653600692749,178.8199291229248,0.0005929727340117097,253.69648456573486,158.4739682674408,1.0,343.04724955558777,173.13232803344727,1.0,440.45868825912476,122.8468222618103,1.0,205.60191214084625,242.4194793701172,1.0
1248,360.7093195915222,184.7416422367096,0.00045863958075642586,252.96947574615479,164.19427967071533,1.0,341.35253047943115,179.36453008651733,1.0,440.8502221107483,122.83803272247314,1.0,205.318088889122,242.4439353942871,1.0
1249,368.68935775756836,176.1879849433899,0.00041584603604860604,253.0090000629425,170.00661754608154,1.0,339.56986904144287,184.309832572937,1.0,441.1209182739258,123.25053310394287,1.0,205.77156233787537,242.95847177505493,1.0
1250,359.6832857131958,197.4863519668579,0.0002474850043654442,249.8055498600006,173.42511558532715,1.0,337.42012000083923,191.3709659576416,1.0,441.41962718963623,123.29186820983887,1.0,205.43949162960052,242.88781595230103,1.0
1251,368.006404876709,190.54169988632202,0.00017310271505266428,251.51468658447266,177.7988338470459,1.0,337.60923957824707,197.1509609222412,1.0,441.37347173690796,122.9368371963501,1.0,205.0852528810501,242.6283621788025,1.0
1252,369.17227029800415,177.5923671722412,0.00028277045930735767,249.89304447174072,185.22541856765747,1.0,338.50619554519653,204.48184967041016,1.0,442.8466054201126,123.23759889602661,1.0,205.63456809520721,242.31931447982788,1.0
1253,361.3945174217224,218.79420506954193,0.00034005517954938114,247.45058274269104,191.63581347465515,1.0,339.015909075737,213.18314266204834,1.0,443.28929167985916,122.9444055557251,1.0,204.93180930614471,242.01812887191772,1.0
1254,365.95177841186523,220.05253072455525,0.0006314534111879766,245.09613466262817,197.0001392364502,0.9999998807907104,340.59254264831543,218.37539386749268,1.0,443.61958000063896,123.30352067947388,1.0,203.30516004562378,242.56864643096924,1.0
1255,374.90555143356323,196.88945829868317,0.15740947425365448,244.13135433197021,204.14135047793388,0.825066864490509,339.67738622426987,227.86286735534668,1.0,443.93170680850744,123.11731290817261,1.0,203.95843873918056,242.74099969863892,1.0
1256,375.29375767707825,191.80078983306885,0.08541640639305115,243.3858613371849,207.22482776641846,0.9996581077575684,337.22088289260864,224.37700843811035,1.0,443.5157502293587,123.38551378250122,1.0,203.17458391189575,243.12723302841187,1.0
1257,373.91255831718445,189.67750024795532,0.7992216944694519,246.9276671409607,206.3708472251892,1.0,332.33439540863037,210.01709413528442,1.0,443.75361739099026,122.85291719436646,1.0,203.71992015838623,242.96931266784668,1.0
1258,366.4615831375122,188.30814266204834,1.0,247.24703884124756,199.45882987976074,1.0,320.9076352119446,172.4542760848999,1.0,442.42698860168457,122.25650310516357,1.0,202.74502801895142,242.43776655197144,1.0
1259,363.35920029878616,181.62733268737793,1.0,235.48709857463837,120.2306809425354,0.17777162790298462,303.0388617515564,129.04381132125854,1.0,441.3461923599243,121.87762260437012,1.0,202.10166025161743,243.21319484710693,1.0
1260,365.02830505371094,168.89759063720703,1.0,238.79539251327515,114.73214721679688,1.0,271.3216519355774,94.45226860046387,1.0,440.5088839530945,121.51528358459473,1.0,203.21656703948975,243.36549425125122,1.0
1261,332.75020295381546,85.31861245632172,1.0,235.70101690292358,111.9866349697113,1.0,258.3922094106674,67.73582458496094,1.0,440.44713020324707,121.0272307395935,1.0,202.596773147583,243.06240940093994,1.0
1262,354.092627286911,116.90201473236084,1.0,235.84906607866287,112.90499114990234,0.9999998807907104,245.9730179309845,41.146480083465576,1.0,439.32192301750183,120.65422248840332,1.0,247.97152042388916,241.96812319755554,0.9999555349349976
1263,353.5580062866211,121.50994348526001,1.0,233.01299476623535,115.25879788398743,0.9999381303787231,240.94615173339844,55.465099811553955,1.0,439.0810613632202,120.77446794509888,1.0,220.84675323963165,243.35600328445435,1.0
1264,354.7470153570175,123.39957046508789,1.0,359.7113103866577,121.51077318191528,0.004971259273588657,235.02682447433472,74.87665557861328,1.0,438.8837077617645,120.84825372695923,1.0,207.48777437210083,243.4176697731018,1.0
1265,354.9141278266907,124.80811142921448,1.0,361.9540684223175,125.46335160732269,0.007563906256109476,235.99618607992306,86.56572246551514,1.0,439.46212816238403,120.561363697052,1.0,198.27862572669983,242.49197816848755,1.0
1266,355.6389675140381,127.58889746665955,1.0,362.3667291402817,130.2680321931839,0.04153488576412201,236.17599391937256,104.5510139465332,1.0,439.038743019104,120.44214487075806,1.0,204.50759971141815,242.81320714950562,1.0
1267,355.64005836844444,130.26833629608154,1.0,361.2863390445709,130.99658823013306,0.4796193838119507,232.10096168518066,112.50736856460571,1.0,439.05015110969543,120.73326396942139,1.0,199.32782101631165,242.40736150741577,1.0
1268,357.0624694824219,136.78190565109253,1.0,362.3703180551529,135.48647475242615,0.0003547436208464205,234.27589988708496,124.04989242553711,1.0,437.7921931743622,121.33547353744507,1.0,202.6631956100464,242.68485927581787,1.0
1269,358.5109956264496,139.7891025543213,1.0,207.91877436637878,222.60275745391846,0.00016212029731832445,235.15250915288925,127.76036643981934,1.0,437.47469663619995,121.48776817321777,1.0,211.49321126937866,243.2055206298828,1.0
1270,358.9728033542633,144.17720890045166,1.0,216.18248319625854,146.70759987831116,0.0008395714685320854,236.9048671722412,138.1546173095703,1.0,437.8569918870926,121.71101427078247,1.0,226.02901029586792,242.4455280303955,1.0
1271,358.48457527160645,149.52890968322754,1.0,358.73633098602295,151.96918773651123,7.016589370323345e-05,243.78600822389126,150.23235511779785,1.0,437.7310973405838,120.90344905853271,1.0,198.09185242652893,242.22104215621948,1.0
1272,358.5533790588379,152.13741970062256,1.0,233.53405022621155,162.7175874710083,0.010102939791977406,251.2470845580101,158.82281589508057,1.0,439.37557768821716,120.4461317062378,1.0,199.42225623130798,241.85415697097778,1.0
1273,359.05744338035583,157.72259902954102,1.0,230.04705476760864,158.8739948272705,0.03365333005785942,255.56243228912354,165.10017490386963,1.0,439.64558720588684,119.6762912273407,1.0,197.09142684936523,241.34952974319458,1.0
1274,357.8665837049484,163.25162887573242,1.0,228.77691411972046,159.151869058609,0.0017428137362003326,258.0983819961548,169.26818227767944,1.0,440.26796770095825,120.20189094543457,1.0,197.3092861175537,242.37022733688354,1.0
1275,357.59052300453186,167.08620071411133,1.0,229.03498458862305,159.30478811264038,0.0005263165221549571,257.5583884716034,167.43091011047363,1.0,440.779354095459,121.16789722442627,1.0,197.6175889968872,242.14655447006226,1.0
1276,358.1643798351288,166.56616497039795,1.0,223.32676553726196,151.3428750038147,1.0,257.82063579559326,146.59756708145142,1.0,441.11109828948975,120.99473237991333,1.0,199.0646035671234,242.17900609970093,1.0
1277,360.28580617904663,168.82552766799927,1.0,228.8526672720909,149.7415313720703,1.0,261.8585729598999,133.15088272094727,1.0,440.5573000907898,121.2242865562439,1.0,200.60709428787231,242.0181803703308,1.0
1278,359.647940158844,173.5550422668457,1.0,232.6602907180786,144.82582807540894,1.0,263.62634778022766,111.82125949859619,1.0,439.9952459335327,121.25161838531494,1.0,203.4093747138977,241.6335892677307,1.0
1279,360.879762172699,153.6376552581787,1.0,239.2215130329132,140.10008716583252,1.0,280.2365155220032,63.535420417785645,1.0,440.58616733551025,121.27325677871704,1.0,203.21849060058594,241.20305013656616,1.0
1280,373.36533975601196,97.81825470924377,0.9993228912353516,263.12856340408325,83.87025547027588,1.0,311.6997809410095,46.011104583740234,1.0,440.7731456756592,121.93738842010498,1.0,207.16873264312744,240.9404764175415,1.0
1281,383.09525847435,111.836186170578,1.0,280.5131540298462,109.619873046875,1.0,342.3068480491638,66.42287063598633,1.0,439.6854934692383,122.36454439163208,1.0,204.02915573120117,241.3581576347351,1.0
1282,385.24530124664307,114.43384647369385,0.9864270091056824,283.55945920944214,112.71406412124634,1.0,363.07675647735596,66.12779474258423,1.0,209.044597864151,122.09706449508667,1.0,203.48181819915771,240.87344217300415,1.0
1283,443.27511090040207,134.1442174911499,0.0005184902111068368,284.4921827316284,114.68762540817261,1.0,375.4622366428375,67.87561178207397,1.0,210.73812866210938,120.8650221824646,0.9999995231628418,203.09741115570068,240.9591565132141,1.0
1284,385.70968294143677,114.51539659500122,0.00035644779563881457,285.88817965984344,115.29807758331299,1.0,379.22024035453796,76.62381744384766,1.0,463.977445602417,119.90882301330566,0.9968001842498779,203.63966369628906,241.1438913345337,1.0
1285,381.88125801086426,108.90570968389511,0.06490136682987213,279.5465633869171,118.05372905731201,1.0,381.8112848997116,87.89291405677795,1.0,463.2788610458374,121.45003080368042,0.9999188184738159,204.77232360839844,240.38841009140015,1.0
1286,402.60010719299316,102.88875818252563,0.005784289445728064,279.10109758377075,119.72759437561035,1.0,388.00740424497053,97.07179069519043,1.0,454.30965399742126,120.82733058929443,0.9881976246833801,202.89523267745972,239.65781807899475,1.0
1287,368.0010805130005,138.81025326251984,0.0016821407480165362,276.84754180908203,120.13406705856323,1.0,388.76102697849274,104.96529531478882,1.0,446.0537085533142,124.77143210172653,0.9062712788581848,204.3285036087036,240.83820724487305,1.0
1288,370.42860209941864,146.89969682693481,0.0034744045697152615,278.48647475242615,123.49306631088257,1.0,388.9112474322319,112.96685075759888,1.0,436.4255994260311,125.10366547107697,0.9999645948410034,203.90544366836548,241.15133571624756,1.0
1289,406.58154225349426,131.70748233795166,0.0016130681615322828,276.7395746707916,126.40043067932129,1.0,385.04934549331665,129.90893983840942,1.0,440.2320923805237,123.15725421905518,1.0,204.13699340820312,240.73054313659668,1.0
1290,421.75000858306885,122.00915002822876,0.00107470597140491,276.0229787826538,129.2167911529541,1.0,382.8992359638214,141.44668769836426,1.0,439.9445161819458,122.61583614349365,1.0,203.44911670684814,240.85521125793457,1.0
1291,422.0742793083191,130.06372690200806,0.0006952257826924324,277.1148942708969,134.8278522491455,1.0,382.9966604709625,147.53363704681396,1.0,439.6993935108185,122.72981023788452,1.0,203.872305393219,241.72784614562988,1.0
1292,422.45693159103394,130.53832185268402,0.0004054682794958353,276.17338848114014,137.5142159461975,1.0,385.01841735839844,152.13655948638916,1.0,439.75967478752136,122.97772216796875,1.0,202.81419944763184,241.78849124908447,1.0
1293,424.0965373516083,135.6603708267212,0.0002816130290739238,274.96602725982666,139.71582746505737,1.0,381.92790830135345,161.08132123947144,1.0,440.07533740997314,123.27647829055786,1.0,202.99565887451172,241.83691453933716,1.0
1294,436.5510034561157,133.7174367904663,0.00012447212066035718,276.1487216949463,143.40667986869812,1.0,384.98875665664673,159.75791764259338,1.0,440.2881507873535,123.15533685684204,1.0,202.99540042877197,240.63635921478271,1.0
